Latitude,Longitude,Depth
14.01305360550631,80.96191800468638,-3011
14.01144758581761,80.97033636855343,-3015
14.00874488093125,80.97885190826354,-3020
14.006406700704,80.99024730696213,-3029
14.00617325196886,80.99850166545727,-3037
14.0064408745942,81.00872017136443,-3047
14.008179128884,81.01584297713163,-3056
14.01257454832745,81.0232176269438,-3068
14.0164363011327,81.02913268316439,-3077
14.02247151745431,81.03526622999858,-3086
14.02767796587799,81.04048471302406,-3094
14.033261667088,81.0457036338506,-3101
14.03959475174463,81.05053405781231,-3106
14.04882163021318,81.05569746264389,-3109
14.05615696024717,81.05816702999633,-3110
14.06197519051075,81.05832373440057,-3110
14.07166414817017,81.0581153604126,-3110
14.07990630966415,81.0549697499551,-3110
14.08616452254381,81.04819078243099,-3107
14.09046982400984,81.0416543669766,-3103
14.09339685939864,81.03233786207676,-3094
14.09659365464791,81.0233703863084,-3083
14.09815522561538,81.01681477093284,-3076
14.09931996318306,81.00793889955017,-3066
14.10014451742834,80.99895013821198,-3057
14.10040585530462,80.99016056805851,-3050
14.0993445915578,80.9808036961765,-3044
14.09670528085799,80.9716966113841,-3039
14.09315795552487,80.96190616972846,-3036
14.09275317561074,80.95444655683454,-3034
14.09280421630438,80.94752463039038,-3031
14.09012298012642,80.93777327203563,-3025
14.08505396234083,80.93404293597949,-3021
14.0766343267639,80.92983748548073,-3015
14.06972822517646,80.92960314530754,-3012
14.06211827832523,80.93003306661527,-3008
14.05534544272548,80.93137605731715,-3004
14.04875653261261,80.93213790727553,-3003
14.04105216369258,80.93368283945354,-3002
14.03470104445729,80.93914478380728,-3002
14.02946351793197,80.94623786871634,-3004
14.02410339477951,80.95368995831973,-3006
14.02020443388086,80.96032655968781,-3009
14.01724261714416,80.96665121446885,-3013
14.01473757747644,80.97389569754161,-3017
14.01268109290521,80.98129654661479,-3023
14.01182579581573,80.98808557604882,-3028
14.01126166866291,80.99665126000964,-3037
14.01200172428032,81.00657392925413,-3048
14.01295141918841,81.0116730660487,-3054
14.01507997750625,81.01692099619778,-3061
14.01906641302209,81.0232003554945,-3070
14.02302396190598,81.02921321949084,-3079
14.02809243412989,81.03603290172283,-3088
14.0332689288034,81.03964856882226,-3094
14.03984002594121,81.04508671030031,-3101
14.04465058626316,81.04687721443658,-3103
14.05066555969843,81.05067981355363,-3105
14.0572612516507,81.05209278852406,-3106
14.06367889654113,81.05330891254117,-3106
14.07089651358572,81.05260677585633,-3106
14.07716393997227,81.05063362847575,-3105
14.08307801823876,81.04565339032835,-3103
14.0862485277704,81.03795457024269,-3097
14.08879554403587,81.0313306979673,-3091
14.09127893691974,81.0241616568495,-3082
14.09305098851788,81.0146435287943,-3071
14.09390893255443,81.0073977507161,-3063
14.09418832305418,81.00072288847723,-3057
14.09511529644633,80.99181168759003,-3050
14.094532971183,80.98469502703857,-3044
14.0923744633398,80.97700564184535,-3040
14.09046889269573,80.96603057681394,-3036
14.08853012995885,80.95882201817918,-3034
14.08831127337508,80.95250202495467,-3032
14.08545679521694,80.94392911502605,-3028
14.08010699977883,80.93783506485792,-3021
14.07375835306017,80.93501735309054,-3016
14.06589242254669,80.93515240888877,-3011
14.05847655797153,80.93583342836999,-3006
14.05142405842093,80.93716325470768,-3003
14.04528329207912,80.93955880207253,-3002
14.04041866699147,80.94229953367763,-3002
14.03430238600871,80.9479275130364,-3003
14.02927729922554,80.95422201694493,-3006
14.02514183437517,80.96085357416521,-3009
14.02297250751138,80.96692906406027,-3013
14.01969166726578,80.97505570903971,-3018
14.01686150600976,80.9843943263478,-3026
14.01744890719666,80.99476942910997,-3037
14.01732735018582,81.00253273804657,-3045
14.01882685849135,81.01247349749971,-3057
14.02175943492408,81.0184029640978,-3065
14.02705055982,81.02692054829481,-3077
14.03156303286497,81.03266965829937,-3085
14.03710540340949,81.03659795624446,-3090
14.04278262589795,81.03979757922359,-3095
14.05103588315659,81.04462799075564,-3100
14.05706522449886,81.04613815657028,-3101
14.06391433454876,81.04535507705987,-3100
14.07125764762743,81.04567453819755,-3100
14.07855971690967,81.04115666186388,-3098
14.08364156959127,81.03188575905214,-3090
14.08560358929359,81.02286275309237,-3078
14.08771791051537,81.0162416203743,-3071
14.08837876572712,81.0055512266918,-3059
14.08819565380267,80.99545218992812,-3050
14.08859856180636,80.9883109427965,-3044
14.08786363297308,80.97657015351228,-3038
14.08721766991358,80.97059433734837,-3036
14.08491343635895,80.96359959516899,-3034
14.08273118777015,80.95378645861702,-3031
14.08016938691944,80.94786747692457,-3028
14.07466773637649,80.94239860240556,-3021
14.06560814166591,80.94053113003247,-3012
14.0558783239968,80.94231107887101,-3006
14.04867648880774,80.94450872529875,-3003
14.04293185231701,80.9477854998276,-3003
14.03698645026941,80.95307039600527,-3004
14.03188008909191,80.96023953712235,-3009
14.02874139022694,80.96685766463042,-3013
14.02484463859828,80.97487967661206,-3019
14.02290689996624,80.98378047583468,-3026
14.02249808453284,80.9915928876527,-3034
14.02149007696184,81.00071823060475,-3044
14.02328856905316,81.01117645979227,-3057
14.02559900735912,81.01740079208528,-3065
14.03003642829489,81.02508937605695,-3075
14.03465622179882,81.02946063382915,-3082
14.04046559453643,81.03298396408758,-3087
14.04784245185824,81.03671654829228,-3092
14.05731374041884,81.04059981334053,-3096
14.06674256660388,81.04003765561794,-3095
14.07404710859676,81.0344934439674,-3090
14.07981963820709,81.02653950257537,-3082
14.08199502471109,81.01733828467236,-3070
14.08338174309473,81.00470706842681,-3057
14.08351122837123,80.99380978741577,-3048
14.08384105923519,80.98481323560007,-3041
14.08310756121218,80.97736495237882,-3037
14.08039076135219,80.96629171184195,-3033
14.07713388188893,80.95566414969636,-3028
14.07221199692572,80.94896261377978,-3022
14.0622340508384,80.94645300838674,-3012
14.05351080446781,80.94861672581615,-3006
14.04426948174731,80.9522887743352,-3004
14.0391448298465,80.95883446239296,-3008
14.03452289432837,80.96691605332117,-3013
14.03015959840539,80.9756347948907,-3020
14.02785450237253,80.98561895811339,-3029
14.02678675566386,80.99550188031047,-3040
14.02667735345984,81.01029116089796,-3057
14.0311849143616,81.01594969619033,-3065
14.03885405112914,81.02204850548951,-3073
14.04943963191837,81.0313960258188,-3086
14.04036059828776,81.0281311413542,-3081
14.03150738004858,81.0217851167055,-3071
14.05706524139825,81.0360197859281,-3091
14.06517953327785,81.03502714978802,-3090
14.0720957793863,81.02941113345072,-3084
14.07662766008121,81.0189193076243,-3071
14.07595106889199,81.00921943992923,-3061
14.07700664364989,80.99589637341869,-3048
14.07822633828725,80.98595610255906,-3040
14.07685452074045,80.97290708821308,-3033
14.07391871510529,80.9652774458206,-3029
14.0702985777361,80.95774985885848,-3023
14.0627673867454,80.95383264477572,-3015
14.05438414925446,80.9564331537899,-3011
14.04850007999115,80.95826002561883,-3009
14.04113803468696,80.96434973578741,-3012
14.03686719899179,80.97389613802412,-3019
14.03396401500841,80.9832388984856,-3028
14.03289011543444,80.99376994253093,-3039
14.03287821258829,81.00559589302888,-3052
14.03773415358268,81.01252352746681,-3062
14.04473680991663,81.0198675140531,-3071
14.05060280642047,81.02591246755505,-3079
14.05740164842883,81.02971190821566,-3084
14.06661244936734,81.02740237863492,-3082
14.07096979026755,81.01909502197658,-3072
14.07104731672925,81.00929466439446,-3061
14.07278960364245,80.99796975433898,-3050
14.07278844483878,80.9877351054959,-3040
14.07252243286265,80.97844656117027,-3034
14.06984369749666,80.96968814198597,-3028
14.0648774854498,80.96364226252547,-3023
14.05636791453566,80.96254345082356,-3017
14.04855704448643,80.96427778232618,-3015
14.04365702696926,80.9704870698723,-3018
14.03953573202315,80.98009665263054,-3026
14.0377636731221,80.98994595418989,-3035
14.03835408046165,80.99852916369025,-3045
14.04065211745481,81.00603859292718,-3054
14.04511186597542,81.01258873410062,-3063
14.04981829331712,81.01777195075854,-3069
14.05795601358452,81.02438821695749,-3078
14.06548369922299,81.01955917097384,-3072
14.06834878135653,81.00657569659815,-3058
14.06747307259669,80.99595988938378,-3047
14.0679312258259,80.9824818196911,-3036
14.06499488114581,80.97574957934746,-3030
14.06135242867108,80.96799741906814,-3023
14.05398993381598,80.96911893642083,-3020
14.0488007515553,80.97293064644539,-3022
14.0439334654592,80.98001276453249,-3027
14.04291621985071,80.98899347704862,-3035
14.04277626222981,80.99759228504378,-3045
14.04506429841726,81.00439590752084,-3052
14.05069997284153,81.01228354341832,-3063
14.0566233127436,81.01717167219564,-3069
14.06218966283713,81.01374871190059,-3066
14.0639042189612,81.0030850866482,-3054
14.06219147150156,80.99093774844029,-3041
14.062298433806,80.98003091282692,-3032
14.05579313424982,80.97504317539682,-3026
14.04929658290619,80.9807162163831,-3029
14.04577508274146,80.99120241644242,-3038
14.04752461252477,80.9985974847892,-3046
14.05103406409694,81.00685379420256,-3056
14.05760788917994,81.01124266961853,-3062
14.059468881763,81.004345652161,-3054
14.05900271729909,80.99509834412217,-3045
14.05910088301817,80.9836890779801,-3034
14.05303595315285,80.98210660251765,-3031
14.04969999202558,80.98817402900217,-3035
14.04977209468092,80.99473951171178,-3042
14.05093045286191,80.99977525905274,-3048
14.05284375877475,81.0042506179629,-3053
14.05575560519151,81.00613467555,-3056
14.05713555329823,80.99907733867411,-3048
14.05718709448674,80.99196175514841,-3041
14.05583974443126,80.98672538477769,-3035
14.05318480648496,80.98882870158958,-3037
14.05335264594713,80.99313623185225,-3041
14.05384181824235,80.99742924486041,-3046
